original_seq	label	motif_name_and_original_position	position_moved_to	is_moved_5prime
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_130mRORB-96	RORB_129	96.0	True
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT;HAND_130mRORB-98	RORB_129	98.0	True
chr9-121694789-121694953_CPPE	chr9-121694789-121694953_CPPE_WT			
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-0	NDF1_124	0.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-10	NDF1_124	10.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-100	NDF1_124	100.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-102	NDF1_124	102.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-104	NDF1_124	104.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-106	NDF1_124	106.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-108	NDF1_124	108.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-110	NDF1_124	110.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-112	NDF1_124	112.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-114	NDF1_124	114.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-116	NDF1_124	116.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-118	NDF1_124	118.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-12	NDF1_124	12.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-120	NDF1_124	120.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-122	NDF1_124	122.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-135	NDF1_124	135.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-137	NDF1_124	137.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-139	NDF1_124	139.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-14	NDF1_124	14.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-141	NDF1_124	141.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-143	NDF1_124	143.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-145	NDF1_124	145.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-147	NDF1_124	147.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-149	NDF1_124	149.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-151	NDF1_124	151.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-153	NDF1_124	153.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-155	NDF1_124	155.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-157	NDF1_124	157.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-159	NDF1_124	159.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-16	NDF1_124	16.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-161	NDF1_124	161.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-163	NDF1_124	163.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-18	NDF1_124	18.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-2	NDF1_124	2.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-20	NDF1_124	20.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-22	NDF1_124	22.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-24	NDF1_124	24.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-26	NDF1_124	26.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-28	NDF1_124	28.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-30	NDF1_124	30.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-32	NDF1_124	32.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-34	NDF1_124	34.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-36	NDF1_124	36.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-38	NDF1_124	38.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-4	NDF1_124	4.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-40	NDF1_124	40.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-42	NDF1_124	42.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-44	NDF1_124	44.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-46	NDF1_124	46.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-48	NDF1_124	48.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-50	NDF1_124	50.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-52	NDF1_124	52.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-54	NDF1_124	54.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-56	NDF1_124	56.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-58	NDF1_124	58.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-6	NDF1_124	6.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-60	NDF1_124	60.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-62	NDF1_124	62.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-64	NDF1_124	64.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-66	NDF1_124	66.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-68	NDF1_124	68.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-70	NDF1_124	70.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-72	NDF1_124	72.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-74	NDF1_124	74.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-76	NDF1_124	76.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-8	NDF1_124	8.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-86	NDF1_124	86.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-88	NDF1_124	88.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-90	NDF1_124	90.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-92	NDF1_124	92.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-94	NDF1_124	94.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-96	NDF1_124	96.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-98	NDF1_124	98.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-1	NDF1_124	1.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-101	NDF1_124	101.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-103	NDF1_124	103.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-105	NDF1_124	105.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-107	NDF1_124	107.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-109	NDF1_124	109.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-11	NDF1_124	11.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-111	NDF1_124	111.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-113	NDF1_124	113.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-115	NDF1_124	115.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-117	NDF1_124	117.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-119	NDF1_124	119.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-121	NDF1_124	121.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-123	NDF1_124	123.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-13	NDF1_124	13.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-136	NDF1_124	136.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-138	NDF1_124	138.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-140	NDF1_124	140.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-142	NDF1_124	142.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-144	NDF1_124	144.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-146	NDF1_124	146.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-148	NDF1_124	148.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-15	NDF1_124	15.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-150	NDF1_124	150.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-152	NDF1_124	152.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-154	NDF1_124	154.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-156	NDF1_124	156.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-158	NDF1_124	158.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-160	NDF1_124	160.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-162	NDF1_124	162.0	False
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-17	NDF1_124	17.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-19	NDF1_124	19.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-21	NDF1_124	21.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-23	NDF1_124	23.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-25	NDF1_124	25.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-27	NDF1_124	27.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-29	NDF1_124	29.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-3	NDF1_124	3.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-31	NDF1_124	31.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-33	NDF1_124	33.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-35	NDF1_124	35.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-37	NDF1_124	37.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-39	NDF1_124	39.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-41	NDF1_124	41.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-43	NDF1_124	43.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-45	NDF1_124	45.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-47	NDF1_124	47.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-49	NDF1_124	49.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-5	NDF1_124	5.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-51	NDF1_124	51.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-53	NDF1_124	53.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-55	NDF1_124	55.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-57	NDF1_124	57.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-59	NDF1_124	59.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-61	NDF1_124	61.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-63	NDF1_124	63.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-65	NDF1_124	65.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-67	NDF1_124	67.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-69	NDF1_124	69.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-7	NDF1_124	7.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-71	NDF1_124	71.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-73	NDF1_124	73.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-75	NDF1_124	75.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-77	NDF1_124	77.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-87	NDF1_124	87.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-89	NDF1_124	89.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-9	NDF1_124	9.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-91	NDF1_124	91.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-93	NDF1_124	93.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-95	NDF1_124	95.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-97	NDF1_124	97.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT;HAND_125mNDF1-99	NDF1_124	99.0	True
chr3-88145447-88145611_CPPP	chr3-88145447-88145611_CPPP_WT			
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-0	CRX_112	0.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-10	CRX_112	10.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-101	CRX_112	101.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-103	CRX_112	103.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-105	CRX_112	105.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-107	CRX_112	107.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-109	CRX_112	109.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-111	CRX_112	111.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-12	CRX_112	12.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-122	CRX_112	122.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-124	CRX_112	124.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-126	CRX_112	126.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-128	CRX_112	128.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-130	CRX_112	130.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-132	CRX_112	132.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-134	CRX_112	134.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-136	CRX_112	136.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-138	CRX_112	138.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-14	CRX_112	14.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-140	CRX_112	140.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-142	CRX_112	142.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-144	CRX_112	144.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-146	CRX_112	146.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-148	CRX_112	148.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-150	CRX_112	150.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-152	CRX_112	152.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-154	CRX_112	154.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-156	CRX_112	156.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-158	CRX_112	158.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-16	CRX_112	16.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-160	CRX_112	160.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-162	CRX_112	162.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-18	CRX_112	18.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-2	CRX_112	2.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-20	CRX_112	20.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-22	CRX_112	22.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-24	CRX_112	24.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-37	CRX_112	37.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-39	CRX_112	39.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-4	CRX_112	4.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-41	CRX_112	41.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-43	CRX_112	43.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-45	CRX_112	45.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-47	CRX_112	47.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-49	CRX_112	49.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-51	CRX_112	51.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-53	CRX_112	53.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-55	CRX_112	55.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-57	CRX_112	57.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-59	CRX_112	59.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-6	CRX_112	6.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-61	CRX_112	61.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-63	CRX_112	63.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-65	CRX_112	65.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-67	CRX_112	67.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-69	CRX_112	69.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-71	CRX_112	71.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-73	CRX_112	73.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-75	CRX_112	75.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-77	CRX_112	77.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-8	CRX_112	8.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-87	CRX_112	87.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-89	CRX_112	89.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-91	CRX_112	91.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-93	CRX_112	93.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-95	CRX_112	95.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-97	CRX_112	97.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_113mCRX-99	CRX_112	99.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-0	RORB_26	0.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-10	RORB_26	10.0	True
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-100	RORB_26	100.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-102	RORB_26	102.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-104	RORB_26	104.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-106	RORB_26	106.0	False
chr5-100197342-100197506_CPPE	chr5-100197342-100197506_CPPE_WT;HAND_27mRORB-108	RORB_26	108.0	False
